farm_id,s1_vh_season_integral,s1_vh_mean_db,s1_vh_db_20250612,s1_vh_db_20250624,s1_vh_db_20250706,s1_vh_db_20250718,s1_vh_db_20250730,s1_vh_db_20250823,s1_vh_db_20250904,s1_vh_db_20250916,s1_vh_db_20250928,s1_vh_db_20251010
135,4.465469615533948,-14.531379872958377,-15.828142926745679,-14.559564305979116,-14.631303312439382,-13.2592449674367,-12.761355906484386,-13.318939595999861,-15.034215475181398,-16.258844886439334,-16.722505298737723,-14.728867991457948
136,5.7065679877996445,-13.36220191920825,-15.87141302753208,-15.850457312780824,-14.688665174181534,-14.36883251912632,-13.680633814128884,-12.0389268568681,-11.198632197102862,-12.836555346533153,-12.613411677592861,-12.960175242205125
137,3.70061257481575,-14.800721992589605,-18.792310815592263,-16.426000116266778,-16.087293939454288,-19.008361878779034,-18.23801876322922,-15.076154572824896,-14.098811679617693,-14.124135139590365,-12.519744706613833,-11.064920517127298
138,3.9095311537384987,-14.67470349969837,-18.73849963604432,-17.119940279760606,-17.039674279058346,-19.31763300634525,-18.054330299225544,-14.064300673958146,-11.680007547144942,-14.035988345668208,-13.693100469239576,-11.452956034774076
139,3.521524996496737,-15.326134518546255,-18.426354224388884,-12.435625881388262,-13.012632358511153,-16.6778025663286,-15.230167410309086,-18.170431104171985,-15.573261080240817,-17.296602691836704,-15.493273021756377,-15.13678403469504
140,3.732527934014797,-14.795146720534456,-17.04835486903576,-15.052774077491444,-13.034886279120524,-15.773366812858164,-16.57089733086794,-16.99063618086137,-14.350493906848696,-15.99668762770466,-14.287492073693983,-11.992591872269223
141,2.8383874464780092,-16.283618534637053,-18.372099988775492,-16.096043028741114,-14.968998731117033,-14.153299133490027,-16.412854528891284,-17.340474250541224,-17.224439047998324,-17.23455073220347,-16.48251775012507,-16.14491031444619
142,1.7611716818064451,-18.088059156491667,-18.53474800296553,-19.137275450077883,-18.29347902155128,-15.057016219896472,-19.833943618864232,-20.174391846434553,-19.79632901829332,-18.084590161534862,-18.54379681894326,-16.369349416320492
143,4.5137385204434395,-14.458015744174475,-17.71377567133142,-13.030302022637423,-13.110969168689671,-13.664476341308095,-13.755825656812178,-13.730341151883591,-14.291226094509,-16.054152765959813,-16.69335850460674,-14.979027614101998
144,2.320788273587823,-16.87959845970552,-19.752687197169138,-19.402516564598574,-18.716239982965867,-19.511318542991894,-17.004179947941015,-17.815731760639796,-17.811212913866534,-15.330185283800898,-15.725402094993981,-13.066633344302776
145,3.3453474696725607,-15.830203817024165,-18.016971673779185,-17.636419954258418,-15.762333968094445,-14.2843903610739,-13.072162736250643,-15.15455687067059,-15.997993518982636,-17.80665458357393,-18.544580161912506,-15.395122172585712
146,4.101223222911358,-14.805637982786957,-15.699670746260141,-15.81848137374842,-14.258777353701884,-13.547523699539084,-12.975840690331923,-15.15657827912718,-13.86925051177153,-17.023710008578647,-16.52073809463787,-14.96894082209086
147,3.699432274326682,-15.290868953341196,-17.763953936214772,-15.694864545859081,-15.627517550043347,-13.42760756927758,-14.237801227484777,-14.549969752029195,-15.52093482070173,-15.867834525620829,-16.651007271842396,-15.094405140785048
148,4.034352600574493,-14.910496850668615,-18.346659670804705,-14.931314329018477,-15.231579817631577,-13.653246195057926,-13.515601131392646,-14.358426175202306,-16.428683316432224,-16.541651721814596,-14.307372371152118,-14.004983584884322
149,4.559694156982005,-14.539783955894482,-19.14914346344935,-14.442223853736262,-13.588971421337071,-13.315696027455697,-13.629321769569085,-12.963209868556437,-13.291230592898604,-15.492510363324307,-17.18040030932585,-16.03007311222297
150,3.685794185847044,-15.298437450453937,-16.91529212911999,-14.973710743968171,-14.580908849560291,-14.513192505392823,-14.073729266333697,-14.630687453859876,-16.178104961723815,-15.522450815660392,-17.503450813804346,-15.319525146688653
151,5.056673459708691,-13.950046310681463,-17.92073741783172,-14.319049318719166,-13.984872850341869,-13.731432067844016,-12.758020751598107,-13.467403374927775,-13.115615547154668,-14.369025415391354,-14.043409523879193,-13.516292563638547
152,4.051539950072765,-14.975992641439003,-17.753924750333788,-17.60987651769771,-13.929808614125996,-12.693225388495863,-11.896276175576041,-15.084701913909997,-16.67818655115631,-18.52594008788338,-17.2360938964979,-14.026927889341643
153,3.941983111202717,-15.042806416829322,-17.05393298922519,-16.08058537082555,-14.73911147241338,-12.18831201775573,-12.874853154857039,-15.1592783160699,-15.388573300242754,-18.12031708083334,-17.760668277010517,-15.000828236001809
154,7.143260202370584,-12.449867104851872,-18.451000336428617,-13.127012798558608,-12.563474175773699,-12.88350251035361,-12.277947026849107,-11.179314260981103,-11.242493841152736,-13.910747032799776,-10.994435248577542,-11.654792897582471
155,3.9517396800220013,-15.003226712994165,-16.349752791755325,-13.580436017449154,-13.368216186612916,-13.396919466309447,-13.932247742536806,-15.523033354604356,-14.180763565093578,-17.668386139481004,-18.309471116938823,-17.291194540799072
156,4.522596035152674,-14.465762276759207,-17.713588357992446,-14.323771548842165,-12.08875628631407,-13.617467687803483,-13.648316544054769,-13.986889300206848,-12.882747399524687,-16.558250278976203,-18.501869753852954,-15.58342890919948
157,2.413726167753339,-16.78229785500601,-18.962185943156918,-16.963348048617036,-16.370845637980768,-15.505127262462086,-16.958842720639723,-19.050973939144853,-18.20246379504901,-18.918404534010385,-15.521526675084447,-14.298793241841231
158,4.822254949249327,-14.329272831080782,-18.769305613500332,-15.17303160401745,-12.03821400073495,-13.57886044337916,-11.922196707476704,-13.378433594382466,-15.268391097377593,-15.243083795779073,-17.47141492906956,-15.049251521743033
159,5.008653525263071,-13.98934219116536,-17.553977902441545,-15.045772537297522,-13.429722720463,-12.73958630603454,-13.022451571065707,-13.924100339058754,-11.679247273289889,-15.00153202763416,-15.935189633868967,-14.412333332622769
160,4.52145529165864,-14.444699321203542,-15.669227463932756,-14.328523465355648,-13.737967638018215,-12.542355226372361,-12.820462695314676,-14.642015258251016,-14.275366507009927,-15.497163187202382,-16.85809003241651,-16.088558835938272
161,4.312775809317827,-14.548051745472106,-16.575494876529525,-14.767176471024522,-14.499400608917943,-12.714820090897526,-14.014792198958528,-14.741881188513448,-13.961724939841888,-15.179211442106917,-15.445578459502585,-14.652670330092299
162,4.310650957748294,-14.51011510109934,-13.476489413474527,-14.181392962450545,-12.527042369076554,-13.981704848657618,-13.15318932690872,-15.397057059685073,-15.753337355663131,-16.18485425673731,-15.974672369718041,-16.60254032698354
163,11.180026285350323,-10.353949621505976,-9.441904945757257,-10.294061408254313,-9.402345685019721,-9.953525799262747,-10.422180973036209,-9.67185024929708,-10.160867303915076,-11.344645771982451,-11.843181370178073,-11.870851907585052
164,4.917415643110871,-14.191085125550746,-15.086243006213952,-14.11845752843611,-13.794406145747992,-13.848669718197096,-13.497470023654056,-11.878284774692622,-13.008284651593694,-16.084892340258875,-16.368895023291213,-16.787242426685204
165,3.9906809851527214,-14.983547974280626,-15.681013227888732,-13.117960171877028,-14.630396355382512,-15.204578023853712,-14.04710535972385,-13.921773147370347,-14.834619779028547,-16.561315504873978,-17.087297359670487,-16.454165923506622
166,4.470887146890163,-14.562325800495536,-15.483936490532619,-13.673797089409232,-14.020451764076519,-14.30470999276126,-12.976370722314803,-13.442249448069912,-13.980504522549268,-16.159287769450515,-16.943047653657242,-16.627813416307575
167,2.8204394448548555,-16.492053729000983,-17.847359035317247,-17.2479367790914,-15.991460593317079,-14.694193599999288,-13.911589944610078,-16.565678581461224,-18.399803528839794,-17.906066812580526,-19.26801475850368,-16.063239633719476
168,3.439608134329319,-15.596281133897058,-16.681613424786317,-14.671965680459827,-14.418330621243225,-16.439435219832387,-15.185123786332293,-14.736755206993248,-15.634457701183624,-16.647758475139117,-15.54677521062952,-16.886429632987948
169,7.628776598721743,-12.243427663963299,-11.893885355920709,-10.562127263393286,-11.524115784277189,-11.28277826664607,-10.372909083451137,-11.823257383174528,-11.2605000077134,-14.75393242894295,-17.221588293944748,-18.387035930967347
170,2.6754958145320415,-16.612893031762653,-19.03566770458718,-18.431938520380196,-18.60579646087633,-14.085805510807127,-14.881016712156836,-17.71514397271301,-15.6713877126903,-16.89901045442801,-18.459304093363993,-15.641960079728905
171,1.7521019093692303,-18.36500488373876,-19.439253959331417,-20.820144991121182,-18.854600690843398,-16.148762490667135,-16.872794984098725,-18.95579939604972,-19.056779733515558,-19.615054203341536,-19.644284895863716,-16.717159005201083
172,3.197632972151041,-15.750183544226772,-17.60818885261387,-16.731421292676675,-16.312362186503066,-13.289352434925942,-15.143405146404017,-15.828858816694865,-15.664683316485364,-17.45135049236354,-17.74132012231822,-14.138344104888393
173,9.926329784095287,-10.943533354239484,-11.196173089209356,-10.744078184947753,-10.047612858592764,-11.967286233667885,-10.375011358655934,-10.032557431800974,-11.113296816155774,-11.293666841333891,-11.59013398235744,-11.54192199721817
174,4.943928971886635,-14.192668185329854,-16.428812703425773,-15.263891683407236,-13.68058926003725,-16.884665490127635,-12.408158793856039,-12.447082108753552,-11.334095314530613,-16.908760341712863,-15.62048636741472,-15.334627811401603
175,6.811698976904154,-12.73199730416106,-15.05602571365728,-11.064119658133336,-14.810640027661023,-11.134189798377447,-11.944389793216256,-11.67318128477405,-12.888605069210051,-13.306636775113676,-12.849844546736481,-15.001113142088302
176,5.571950487792492,-13.447489411539857,-15.282752591412587,-14.428330414842641,-12.205143673802928,-12.024548283150656,-13.230406350698834,-13.86804124311876,-12.526418251778175,-14.464487787226549,-13.120878585845766,-14.619982986823866
177,5.14294021949172,-13.73778692223663,-15.100970810717381,-13.608637537664986,-11.58765842945482,-13.320497821580267,-15.137395090083306,-13.381778128372046,-12.495254057222082,-15.663833177793835,-14.172495602389896,-14.652840831195215
178,4.576349101960659,-14.46016639527267,-14.646078819085336,-13.925196894871252,-12.247900944542568,-14.111668021771981,-12.066825768350437,-14.414799171381109,-15.123924050257285,-16.73374176229373,-17.65378870597463,-17.58218634433197
179,5.25133621506393,-13.65434881973419,-15.072219464271763,-12.942899543885144,-12.250160092660387,-12.64155687354221,-14.303935852444505,-13.753320610104964,-12.37380466170978,-15.048801879734587,-14.99179296923094,-14.54597619496797
180,3.6131834127008915,-15.306696240523696,-16.37256974628165,-13.878488646331125,-14.076673312031932,-14.937748408006609,-14.820722259567145,-15.140467378227342,-15.511642875863439,-16.457431718130003,-17.560304994845932,-15.582539823606197
181,4.5795772187411785,-14.380024398561657,-15.552615962635274,-12.630186477157759,-11.775393469103472,-13.90068514713358,-12.740748732479085,-15.781735523935742,-15.08681345599458,-15.900306314799783,-16.812744244549567,-17.44445915225339
182,4.827348232269287,-13.93523856390626,-13.47013778466379,-12.627503916807065,-13.181372159173101,-13.815843698770852,-14.41279765170173,-13.579239620871824,-14.622502554086843,-15.601749600805029,-14.671221891257932,-14.122500174492487
183,4.700641226023436,-14.20283872992048,-15.559533520752002,-14.436852492304993,-13.508768708119845,-13.0704991602277,-12.673892484603604,-14.74950159523737,-14.699907637922053,-14.788541749010362,-15.021340939220822,-14.416635882626617
184,4.335035070776939,-14.575242190306524,-15.796113014355642,-13.543503785419249,-12.378348177660756,-13.354274047727897,-13.181202023923817,-15.001081925601758,-16.061971798841743,-16.448765522224452,-17.269423260739053,-15.483405777781766
185,3.596086274832487,-15.376478125832323,-16.658684148961637,-15.354071096396801,-15.017487396029326,-13.275295175852657,-13.435330458474755,-16.17032121758952,-16.220591956089958,-16.789086186054885,-17.47333101572977,-15.451790679140306
186,4.391254764050245,-14.484389298709093,-15.79204139286677,-12.88459408652015,-13.795001929566551,-13.636153999273876,-14.143224479483138,-14.012417134644773,-14.089122780826767,-16.101388970779656,-17.140418280304754,-14.925262391535068
187,4.81961427256465,-14.064730945651679,-15.684020556638869,-13.483331638051164,-12.677410725915967,-12.736173799366659,-13.491874615655508,-14.233710336391859,-15.439689018926055,-13.872106463349747,-16.119330931732986,-14.361836532031225
188,3.044060491025448,-16.111543245843208,-17.130220057708836,-16.72189376498219,-16.02739116227717,-16.1528961194075,-13.758433246327664,-16.62515907337124,-16.537381769851866,-16.535461842425065,-16.997860061532432,-15.723344294845266
189,4.7686284855008125,-14.05390917379502,-14.643170165251554,-13.670728007752551,-13.198827462990021,-12.173460472873534,-13.596621379002434,-14.279579408667713,-15.26250731813628,-15.259955274380445,-15.44455930270093,-14.167555209806626
190,3.4493151493370533,-15.476313122802217,-16.734861841055604,-16.275654127097212,-14.671026477981188,-13.67840931097762,-14.767715240617347,-15.447395736683116,-15.944867406174424,-17.190803823928476,-16.451115882268773,-14.874188422821152
191,5.1791209615767,-14.042776106464324,-13.963688352131223,-13.689420274987596,-13.217570944182446,-15.263742856900684,-12.266235030118107,-10.946910448428584,-16.236266403487026,-15.57332967830137,-17.500184186176746,-16.049808563537994
192,4.339549016207457,-14.614756330554403,-17.115147645279357,-11.735378665932725,-12.571711738586735,-14.120799176477883,-13.112123258274273,-15.017133227690652,-17.198771708708346,-16.76129847237806,-18.017110793402892,-15.410249826581337
193,3.7632696591317654,-15.217308003083197,-16.77970101337637,-13.182366178424607,-14.206209036171147,-15.020380895229028,-13.37437059382243,-15.720523714698489,-16.16775093252592,-17.550942539771064,-16.646960391773135,-15.824717885121238
194,3.7667102124542,-15.374092808208301,-18.01468030005362,-15.24905792516388,-15.706003980747097,-14.429919347441691,-13.52740911269224,-14.173574868711595,-14.55804045108049,-16.280414292553125,-16.772818453954947,-17.14099347343197
195,3.841951299458742,-15.242701790671854,-17.651984019164843,-14.55613257329681,-14.320890163348107,-13.84901334318383,-12.566186696433743,-16.10944715901619,-15.174058481378111,-16.76657896141939,-17.72749729796018,-16.89059257221276
196,3.7105436380952597,-15.39606047606388,-18.958889971519287,-14.29599559097843,-15.478382232376777,-15.172101713434355,-13.221157421747268,-14.33403825149653,-15.655989323500862,-17.305221747537576,-17.19491548104773,-15.12993129508631
197,4.5616019032895565,-14.44246658747887,-16.92821097820742,-13.471533342265712,-13.503059239282837,-12.620053221137882,-12.84208049063714,-14.04111229951914,-16.15612039596723,-16.101932268278976,-16.049668489791316,-15.236277746733567
198,3.760861052200198,-15.475379810665661,-17.93362364751353,-15.517305996337091,-15.215318362930272,-15.33178425803242,-12.830469683312701,-14.176768987335981,-14.726505025599137,-16.88059914181553,-16.76802345920957,-18.4421964486971
